828,'Yzeure','03400'
829,'Harnes','62440'
830,'Nemours','77140'
831,'Pierrelatte','26700'
832,'Roncq','59223'
833,'Chauny','02300'
834,'Amboise','37400'
835,'Lys-lez-Lannoy','59390'
836,'Avrillé','49240'
837,'Moissac','82200'
838,'Auray','56400'
839,'Seyssinet-Pariset','38170'
840,'Bischwiller','67240'
841,'Basse-Terre','97100'
842,'Épinay-sous-Sénart','91860'
843,'Aubenas','07200'
844,'Villefranche-de-Rouergue','12200'
845,'Fameck','57290'
846,'Stiring-Wendel','57350'
847,'Andrésy','78570'
848,'Pont-Sainte-Maxence','60700'
849,'Thiers','63300'
850,'Provins','77160'
851,'L''Union','31240'
852,'Voisins-le-Bretonneux','78960'
853,'Barentin','76360'
854,'Villetaneuse','93430'
855,'Biscarrosse','40600'
856,'Riedisheim','68400'
857,'Saint-Paul-lès-Dax','40990'
858,'Montataire','60160'
859,'Valenton','94460'
860,'Canet-en-Roussillon','66140'
861,'Saint-Fargeau-Ponthierry','77310'
862,'Noeux-les-Mines','62290'
863,'Comines','59560'
864,'Enghien-les-Bains','95880'
865,'Saint-Brevin-les-Pins','44250'
866,'Seclin','59113'
867,'Valbonne','06560'
868,'Graulhet','81300'
869,'Lons','64140'
870,'Amilly','45200'
871,'Aubergenville','78410'
872,'Saverne','67700'
873,'Rognac','13340'
874,'Trélazé','49800'
875,'Somain','59490'
876,'Bully-les-Mines','62160'
877,'Méricourt','62680'
878,'Triel-sur-Seine','78510'
879,'Saint-Claude','39200'
880,'Vernouillet','28500'
881,'Saint-Junien','87200'
882,'Les Ponts-de-Cé','49130'
883,'Gravelines','59820'
884,'Plouzané','29280'
885,'Bolbec','76210'
886,'Talant','21240'
887,'Guebwiller','68500'
888,'Bruay-sur-l''Escaut','59860'
889,'La Motte-Servolex','73290'
890,'Ramonville-Saint-Agne','31520'
891,'Marly','59770'
892,'Arcachon','33120'
893,'Briançon','05100'
894,'Sainte-Luce-sur-Loire','44980'
895,'Saint-Amand-Montrond','18200'
896,'Saint-Cyr-sur-Mer','83270'
897,'Francheville','69340'
898,'Gisors','27140'
899,'Maromme','76150'
900,'Vaires-sur-Marne','77360'
901,'Étaples','62630'
902,'Nogent-le-Rotrou','28400'
903,'Oloron-Sainte-Marie','64400'
904,'Petite-Île','97429'
905,'Longuenesse','62219'
906,'Auriol','13390'
907,'Châteauneuf-les-Martigues','13220'
908,'Castelnaudary','11400'
909,'Brignais','69530'
910,'Carros','06510'
911,'Porto-Vecchio','20137'
912,'Valentigney','25700'
913,'Bonneville','74130'
914,'Lamballe','22400'
915,'Bellegarde-sur-Valserine','01200'
916,'Le Pont-de-Claix','38800'
917,'Yvetot','76190'
918,'Roquebrune-sur-Argens','83520'
919,'Oissel','76350'
920,'L''Isle-Adam','95290'
921,'Genas','69740'
922,'Saint-Martin-Boulogne','62280'
923,'Saint-Gaudens','31800'
924,'Château-Gontier','53200'
925,'Dinan','22100'
926,'Vaux-le-Pénil','77000'
927,'Cosne-Cours-sur-Loire','58200'
928,'Morangis','91420'
929,'Quimperlé','29300'
930,'Passy','74190'
931,'Passy','74480'
932,'Gaillard','74240'
933,'Mions','69780'
934,'La Queue-en-Brie','94510'
935,'Beaumont','63110'
936,'Apt','84400'
937,'Claye-Souilly','77410'
938,'Obernai','67210'
939,'Saint-Julien-en-Genevois','74160'
940,'Tarnos','40220'
941,'Saint-Martin-de-Crau','13310'
942,'Cernay','68700'
943,'Saint-André-les-Vergers','10120'
944,'Chantilly','60500'
945,'Auchel','62260'
946,'Saint-Estève','66240'
947,'Bras-Panon','97412'
948,'Cogolin','83310'
949,'Vauvert','30600'
950,'Allonnes','72700'
951,'Le Pradet','83220'
952,'Ploufragan','22440'
953,'Tournon-sur-Rhône','07300'
